id,lat,long,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
10395,42.432198,-95.609406,4.991533756,small_utility,5,0.208,9109.549105,13300000
10396,41.568649,-82.385864,4.587995529,medium_utility,500,0.191,837309.184,1330000000
10397,41.941044,-106.489319,5.306225777,small_community,0.15,0.221,290.5158613,399000
10398,42.395367,-99.489166,5.310867786,large_community,5,0.221,9692.333709,13300000
10399,42.390396,-92.359894,4.846764088,medium_community,2,0.202,3538.137784,5320000
10400,39.618244,-120.417603,6.222311497,medium_community,2,0.259,4542.287393,5320000
10401,42.056458,-105.449844,5.389923573,medium_community,2,0.225,3934.644208,5320000
10402,42.469883,-95.785645,4.964906216,large_residential,0.015,0.207,27.18286153,39900
10403,41.676167,-82.941467,4.596887112,small_residential,0.005,0.192,8.389318979,13300
10404,42.006649,-106.198181,5.43044138,large_utility,2000,0.226,3964222.207,5320000000
10405,42.479679,-97.399811,5.087075233,large_community,5,0.212,9283.9123,13300000
10406,42.165726,-87.643372,4.723257542,large_residential,0.015,0.197,25.85983504,39900
10407,42.003601,-106.424698,5.352360249,medium_residential,0.01,0.223,19.53611491,26600
10408,42.469559,-98.86264,5.178131104,small_residential,0.005,0.216,9.450089265,13300
10409,42.503399,-95.079071,4.984750271,small_residential,0.005,0.208,9.097169245,13300
10410,39.743225,-120.140442,6.134473324,medium_community,2,0.256,4478.165527,5320000
10411,42.105251,-105.533356,5.33931303,medium_residential,0.01,0.222,19.48849256,26600
10412,42.516876,-97.400696,5.109957218,large_residential,0.015,0.213,27.97701577,39900
10413,42.308624,-89.138885,4.752935886,medium_residential,0.01,0.198,17.34821598,26600
10414,41.779449,-108.828781,5.618812561,small_community,0.15,0.234,307.6299877,399000
10415,42.151951,-105.212585,5.469279766,medium_community,2,0.228,3992.574229,5320000
10416,42.544178,-96.265106,5.028026104,medium_community,2,0.21,3670.459056,5320000
10417,42.323952,-89.086609,4.77492857,large_residential,0.015,0.199,26.14273392,39900
10418,40.504265,-116.868362,5.671985149,medium_utility,500,0.236,1035137.29,1330000000
10419,42.18103,-105.09082,5.371914387,small_residential,0.005,0.224,9.803743756,13300
10420,42.56284,-96.239929,5.049245358,small_utility,5,0.21,9214.872778,13300000
10421,42.241638,-87.657898,4.729732513,large_community,5,0.197,8631.761836,13300000
10422,41.991875,-107.280975,5.428765774,medium_community,2,0.226,3962.999015,5320000
10423,42.454273,-101.259979,5.480156422,large_utility,2000,0.228,4000514.188,5320000000
10424,42.580811,-95.557892,5.010950565,small_community,0.15,0.209,274.3495434,399000
10425,41.965481,-84.471466,4.543663502,small_community,0.15,0.189,248.7655767,399000
10426,42.086052,-106.540329,5.393672466,small_community,0.15,0.225,295.3035675,399000
10427,42.533855,-99.800598,5.29497242,medium_residential,0.01,0.221,19.32664933,26600
10428,42.591911,-94.648071,4.889192104,small_community,0.15,0.204,267.6832677,399000
10429,40.763706,-76.255676,4.654465199,small_utility,5,0.194,8494.398988,13300000
10430,42.232224,-105.149261,5.362459183,medium_utility,500,0.223,978648.8009,1330000000
10431,42.609211,-97.45343,5.065251827,large_residential,0.015,0.211,27.73225375,39900
10432,42.188667,-86.352051,4.651600361,small_community,0.15,0.194,254.6751198,399000
10433,42.144669,-106.323151,5.318162441,small_community,0.15,0.222,291.1693936,399000
10434,42.571896,-99.777771,5.289471149,small_community,0.15,0.22,289.5985454,399000
10435,42.637299,-95.785034,4.940116882,large_residential,0.015,0.206,27.04713993,39900
10436,42.319481,-87.697479,4.642335415,large_utility,2000,0.193,3388904.853,5320000000
10437,41.088615,-114.280838,5.624977589,small_residential,0.005,0.234,10.2655841,13300
10438,42.547337,-100.863495,5.460683346,small_community,0.15,0.228,298.9724132,399000
10439,42.65591,-96.215027,5.031934738,small_residential,0.005,0.21,9.183280897,13300
10440,42.487812,-89.953125,4.764407635,large_utility,2000,0.199,3478017.574,5320000000
10441,40.015759,-119.643127,6.035608768,large_utility,2000,0.251,4405994.401,5320000000
10442,42.547077,-101.26828,5.459099293,medium_community,2,0.227,3985.142484,5320000
10443,42.673603,-96.493408,5.006863117,small_residential,0.005,0.209,9.137525189,13300
10444,42.510548,-90.026703,4.8355937,small_residential,0.005,0.201,8.824958503,13300
10445,42.301872,-105.210693,5.390705109,large_residential,0.015,0.225,29.51411047,39900
10446,42.682564,-97.531189,5.042249203,small_utility,5,0.21,9202.104795,13300000
10447,42.690025,-95.152069,4.937091351,medium_residential,0.01,0.206,18.02038343,26600
10448,40.849171,-76.201935,4.607691288,medium_utility,500,0.192,840903.6601,1330000000
10449,42.203968,-106.485443,5.486155987,small_utility,5,0.229,10012.23468,13300000
10450,42.642662,-99.883575,5.347672939,small_residential,0.005,0.223,9.759503114,13300
10451,42.711609,-96.265869,5.021097183,medium_community,2,0.209,3665.400944,5320000
10452,42.459118,-88.589783,4.79480648,small_community,0.15,0.2,262.5156548,399000
10453,39.468235,-122.097809,5.796092987,small_community,0.15,0.242,317.336091,399000
10454,42.571697,-101.878174,5.491947651,medium_utility,500,0.229,1002280.446,1330000000
10455,42.719406,-97.557495,5.098403931,large_residential,0.015,0.212,27.91376152,39900
10456,42.72847,-95.328827,4.93928194,medium_residential,0.01,0.206,18.02837908,26600
10457,41.732067,-110.79039,5.422124386,large_residential,0.015,0.226,29.68613101,39900
10458,42.59161,-101.854828,5.460045338,small_residential,0.005,0.228,9.964582742,13300
10459,42.74765,-96.570068,5.009763241,medium_community,2,0.209,3657.127166,5320000
10460,42.65543,-91.4823,4.848235607,small_community,0.15,0.202,265.4408995,399000
10461,41.746922,-110.819458,5.397771835,large_community,5,0.225,9850.933599,13300000
10462,42.603291,-101.982727,5.453969479,large_community,5,0.227,9953.494299,13300000
10463,42.76685,-96.443512,5.016538143,large_utility,2000,0.209,3662072.844,5320000000
10464,42.67083,-91.40509,4.820241928,large_residential,0.015,0.201,26.39082456,39900
10465,39.862511,-120.77121,6.041559696,small_community,0.15,0.252,330.7753934,399000
10466,42.370377,-105.500229,5.425419331,large_residential,0.015,0.226,29.70417084,39900
10467,42.774479,-97.60965,5.098074436,medium_community,2,0.212,3721.594338,5320000
10468,42.692581,-91.479462,4.818405628,large_utility,2000,0.201,3517436.108,5320000000
10469,42.308239,-106.377197,5.346125126,small_community,0.15,0.223,292.7003506,399000
10470,42.730049,-100.041504,5.315275669,large_community,5,0.221,9700.378096,13300000
10471,42.707977,-91.402191,4.820241928,large_utility,2000,0.201,3518776.607,5320000000
10472,41.762821,-81.024414,4.457835197,medium_community,2,0.186,3254.219694,5320000
10473,41.100586,-115.171234,5.553300381,medium_community,2,0.231,4053.909278,5320000
10474,42.418255,-105.381104,5.255269051,medium_community,2,0.219,3836.346407,5320000
10475,42.823524,-96.088806,5.001510143,small_community,0.15,0.208,273.8326803,399000
10476,42.634472,-89.582947,4.792350769,small_community,0.15,0.2,262.3812046,399000
10477,42.278095,-107.056641,5.425739765,large_utility,2000,0.226,3960790.028,5320000000
10478,42.722588,-101.106384,5.43791008,large_community,5,0.227,9924.185896,13300000
10479,42.841465,-95.606689,4.949244022,large_residential,0.015,0.206,27.09711102,39900
10480,42.093788,-83.280396,4.640805721,medium_residential,0.01,0.193,16.93894088,26600
10481,40.089386,-120.154266,5.985124588,large_residential,0.015,0.249,32.76855712,39900
10482,42.446449,-105.487137,5.405562878,large_utility,2000,0.225,3946060.901,5320000000
10483,42.860741,-95.911163,4.98614645,medium_utility,500,0.208,909971.7271,1330000000
10484,42.609005,-88.596283,4.708992004,small_utility,5,0.196,8593.910407,13300000
10485,39.572845,-122.29599,5.859989643,medium_residential,0.01,0.244,21.3889622,26600
10486,42.362568,-106.58989,5.320408344,small_utility,5,0.222,9709.745228,13300000
10487,42.825237,-99.438538,5.194580555,medium_utility,500,0.216,948010.9513,1330000000
10488,42.724201,-90.182739,4.770823002,large_residential,0.015,0.199,26.12025594,39900
10489,39.703075,-121.87059,5.772411823,large_utility,2000,0.241,4213860.631,5320000000
10490,42.335915,-107.042114,5.484844208,small_utility,5,0.229,10009.84068,13300000
10491,42.832943,-99.769165,5.270071507,large_utility,2000,0.22,3847152.2,5320000000
10492,42.784149,-91.015289,4.840900898,medium_utility,500,0.202,883464.4139,1330000000
10493,39.871983,-121.282791,5.8647995,medium_utility,500,0.244,1070325.909,1330000000
10494,42.414062,-106.446701,5.411250591,small_utility,5,0.225,9875.532329,13300000
10495,42.862419,-99.440735,5.167900085,large_residential,0.015,0.215,28.29425297,39900
10496,41.014683,-75.867188,4.659237385,small_community,0.15,0.194,255.0932468,399000
10497,42.352108,-107.248444,5.377221584,medium_residential,0.01,0.224,19.62685878,26600
10498,42.844322,-100.455994,5.402721882,large_residential,0.015,0.225,29.5799023,39900
10499,41.326977,-114.659561,5.641627789,small_community,0.15,0.235,308.8791214,399000
10500,42.536598,-105.52713,5.309510231,medium_community,2,0.221,3875.942469,5320000
10501,42.511951,-86.197266,4.634746552,medium_utility,500,0.193,845841.2457,1330000000
10502,41.345047,-114.665283,5.641627789,medium_utility,500,0.235,1029597.071,1330000000
10503,42.55727,-105.505051,5.263504982,small_utility,5,0.219,9605.896592,13300000
10504,42.669674,-87.876831,4.751589775,large_residential,0.015,0.198,26.01495402,39900
10505,42.378334,-107.533249,5.498689651,large_utility,2000,0.229,4014043.445,5320000000
10506,42.655308,-104.553558,5.543051243,medium_residential,0.01,0.231,20.23213704,26600
10507,42.907158,-91.717346,4.828943729,small_community,0.15,0.201,264.3846692,399000
10508,40.822357,-117.565247,5.715145111,small_community,0.15,0.238,312.9041948,399000
10509,42.576397,-105.7117,5.315404415,medium_community,2,0.221,3880.245223,5320000
10510,42.912308,-100.613831,5.313416004,large_residential,0.015,0.221,29.09095262,39900
10511,42.420483,-107.490616,5.527690887,large_community,5,0.23,10088.03587,13300000
10512,42.696251,-104.508606,5.507604599,small_utility,5,0.229,10051.37839,13300000
10513,43.027859,-96.292755,5.035438061,large_utility,2000,0.21,3675869.785,5320000000
10514,42.043541,-81.411346,4.481339931,medium_community,2,0.187,3271.37815,5320000
10515,42.411987,-107.743546,5.424548626,small_residential,0.005,0.226,9.899801242,13300
10516,42.622288,-105.617432,5.307947636,small_residential,0.005,0.221,9.687004436,13300
10517,42.951591,-100.56601,5.267871857,large_community,5,0.219,9613.866139,13300000
10518,42.887123,-90.090149,4.774553299,medium_residential,0.01,0.199,17.42711954,26600
10519,40.885921,-117.537506,5.884475708,medium_utility,500,0.245,1073916.817,1330000000
10520,42.532078,-106.773315,5.429695606,small_residential,0.005,0.226,9.909194481,13300
10521,42.881504,-102.342224,5.401540279,medium_utility,500,0.225,985781.1009,1330000000
10522,43.064568,-95.55423,4.878854752,medium_community,2,0.203,3561.563969,5320000
10523,42.046112,-81.156036,4.526021481,large_community,5,0.189,8259.989203,13300000
10524,42.470371,-107.551361,5.626352787,large_residential,0.015,0.234,30.80428151,39900
10525,42.790092,-104.012451,5.487282276,large_utility,2000,0.229,4005716.061,5320000000
10526,43.084019,-96.114655,4.919227123,large_community,5,0.205,8977.589499,13300000
10527,43.049236,-93.236389,4.801812649,medium_community,2,0.2,3505.323234,5320000
10528,40.02504,-121.450043,5.89172554,small_community,0.15,0.245,322.5719733,399000
10529,42.581356,-106.654907,5.504518986,small_residential,0.005,0.229,10.04574715,13300
10530,42.878307,-103.004395,5.466842651,small_residential,0.005,0.228,9.976987838,13300
10531,43.10178,-95.553955,4.971800327,small_residential,0.005,0.207,9.073535597,13300
10532,42.948238,-90.185944,4.775884151,medium_utility,500,0.199,871598.8576,1330000000
10533,42.421482,-108.331558,5.568608761,small_community,0.15,0.232,304.8813297,399000
10534,42.808228,-104.269867,5.497360706,large_utility,2000,0.229,4013073.315,5320000000
10535,43.120842,-96.318726,4.963977337,large_residential,0.015,0.207,27.17777592,39900
10536,43.0965,-93.667664,4.877052784,small_community,0.15,0.203,267.0186399,399000
10537,42.462513,-108.136108,5.601852417,medium_utility,500,0.233,1022338.066,1330000000
10538,42.843777,-104.045319,5.510756969,small_residential,0.005,0.23,10.05713147,13300
10539,43.139854,-96.114777,4.966276169,medium_utility,500,0.207,906345.4008,1330000000
10540,43.108784,-93.386597,4.822697639,large_community,5,0.201,8801.423191,13300000
10541,41.728184,-78.567169,4.415812016,medium_community,2,0.184,3223.542772,5320000
10542,42.525112,-107.740707,5.593225956,small_utility,5,0.233,10207.63737,13300000
10543,43.031002,-101.286377,5.423509121,medium_residential,0.01,0.226,19.79580829,26600
10544,43.15239,-94.839203,4.924555302,small_utility,5,0.205,8987.313426,13300000
10545,42.867855,-88.027924,4.777595043,small_residential,0.005,0.199,8.719110953,13300
10546,39.978455,-121.939941,5.802075863,medium_community,2,0.242,4235.51538,5320000
10547,42.733513,-105.839859,5.251552582,large_community,5,0.219,9584.083462,13300000
10548,43.176674,-96.319031,5.019197464,small_utility,5,0.209,9160.035372,13300000
10549,43.146587,-93.410431,4.739488125,small_residential,0.005,0.197,8.649565828,13300
10550,42.59935,-84.780609,4.516726971,large_utility,2000,0.188,3297210.689,5320000000
10551,41.66378,-114.153351,5.463151455,large_community,5,0.228,9970.251405,13300000
10552,42.891792,-104.154037,5.454372883,small_community,0.15,0.227,298.6269153,399000
10553,43.195198,-95.655334,4.922586441,medium_community,2,0.205,3593.488102,5320000
10554,43.038326,-90.125916,4.828688622,medium_community,2,0.201,3524.942694,5320000
10555,42.170597,-81.098999,4.477370739,small_community,0.15,0.187,245.136048,399000
10556,42.765865,-105.896378,5.230018139,small_community,0.15,0.218,286.3434931,399000
10557,43.211777,-96.753357,4.973366261,large_utility,2000,0.207,3630557.371,5320000000
10558,43.184982,-93.459808,4.781183243,medium_residential,0.01,0.199,17.45131884,26600
10559,42.955788,-88.475708,4.753114223,small_community,0.15,0.198,260.2330037,399000
10560,42.784332,-105.899506,5.230018139,medium_residential,0.01,0.218,19.08956621,26600
10561,43.232647,-96.26825,5.030553341,large_community,5,0.21,9180.759847,13300000
10562,43.202988,-93.433472,4.834538937,medium_utility,500,0.201,882303.356,1330000000
10563,43.001507,-88.878662,4.736454964,large_community,5,0.197,8644.030309,13300000
10564,41.254879,-75.427643,4.608623028,medium_residential,0.01,0.192,16.82147405,26600
10565,42.772472,-106.229614,5.31584692,large_residential,0.015,0.221,29.10426189,39900
10566,43.175125,-100.0979,5.236447334,medium_community,2,0.218,3822.606554,5320000
10567,43.245705,-94.862915,4.913372517,large_community,5,0.205,8966.904844,13300000
10568,43.064037,-89.586823,4.814650059,large_utility,2000,0.201,3514694.543,5320000000
10569,42.169601,-80.690613,4.500574112,medium_utility,500,0.188,821354.7754,1330000000
10570,42.701805,-107.136795,5.587890625,small_utility,5,0.233,10197.90039,13300000
10571,42.975231,-104.037872,5.54199028,small_utility,5,0.231,10114.13226,13300000
10572,43.268265,-95.348175,4.917235374,medium_residential,0.01,0.205,17.94790912,26600
10573,43.064278,-89.28009,4.725162029,large_residential,0.015,0.197,25.87026211,39900
10574,42.086681,-79.997101,4.364854336,large_community,5,0.182,7965.859163,13300000
10575,42.743221,-106.914505,5.463149548,large_utility,2000,0.228,3988099.17,5320000000
10576,43.19099,-100.635895,5.266722202,large_utility,2000,0.219,3844707.207,5320000000
10577,43.286224,-95.245697,4.932781696,small_community,0.15,0.206,270.0697979,399000
10578,42.839722,-86.091125,4.504972935,small_utility,5,0.188,8221.575606,13300000
10579,41.360424,-75.672119,4.546559334,small_residential,0.005,0.189,8.297470785,13300
10580,42.761658,-106.917953,5.486815929,large_community,5,0.229,10013.43907,13300000
10581,43.241016,-99.821136,5.208067417,small_residential,0.005,0.217,9.504723036,13300
10582,43.298595,-94.606079,4.852241039,medium_residential,0.01,0.202,17.71067979,26600
10583,42.669605,-84.204681,4.524610519,small_residential,0.005,0.189,8.257414197,13300
10584,42.83194,-106.393524,5.394889355,medium_residential,0.01,0.225,19.69134615,26600
10585,43.268185,-99.567017,5.226800442,large_utility,2000,0.218,3815564.323,5320000000
10586,43.303268,-93.761719,4.837704659,large_community,5,0.202,8828.811003,13300000
10587,41.101677,-74.204468,4.849485397,small_utility,5,0.202,8850.31085,13300000
